problem_id,submission_id,technique,bleu_score,explicit_jaccard,implicit_structural,fusion_semantic_score,h_obfuscated,h_deobfuscated,delta_entropy,halstead_effort_gt,halstead_effort_obf,halstead_effort_rec,readability_improvement_pct,testcase_pass_rate,binary_size_reduction_pct
p00557,s686282362,fla_bcf,0.9293743448612144,0.9259259259259259,1.0,0.9703703703703703,5.323441785587429,5.052261702992464,0.27118008259496484,263821.5073427524,351803.89680377446,263821.5073427524,25.008929764668288,100.0,12.214069917997412
p00557,s686282362,fla_bcf_instsub,0.9293743448612144,0.9259259259259259,1.0,0.9703703703703703,5.398315635227726,5.052261702992464,0.3460539322352618,263821.5073427524,391608.7695340497,263821.5073427524,32.631358675481955,100.0,28.066454577589255
p00557,s686282362,fla_instsub,0.9293743448612144,0.9259259259259259,1.0,0.9703703703703703,5.307426388862754,5.052261702992464,0.25516468587029006,263821.5073427524,372835.3906990514,263821.5073427524,29.2391457666887,100.0,-12.742382271468145
p00557,s686282362,instsub,0.9293743448612144,0.9259259259259259,1.0,0.9703703703703703,5.159777994502443,5.052261702992464,0.10751629150997921,263821.5073427524,289021.76411256153,263821.5073427524,8.71915540588656,100.0,-12.686980609418283
p00571,s632951192,bcf,0.7979715029503844,0.9259259259259259,1.0,0.9703703703703703,5.388125832917649,5.263561328203513,0.12456450471413572,274971.1764705882,286654.9755598272,274971.1764705882,4.075910095898712,100.0,-12.73532668881506
p00571,s632951192,bcf_instsub,0.7979715029503844,0.9259259259259259,1.0,0.9703703703703703,5.4843097832414465,5.263561328203513,0.22074845503793306,274971.1764705882,315263.9976272098,274971.1764705882,12.780660481336238,100.0,12.122519413287316
p00571,s632951192,fla,0.7979715029503844,0.9259259259259259,1.0,0.9703703703703703,5.442217989634605,5.263561328203513,0.17865666143109138,274971.1764705882,341691.6398443453,274971.1764705882,19.526513263289385,100.0,-12.73532668881506
p00571,s632951192,fla_bcf,0.7979715029503844,0.9259259259259259,1.0,0.9703703703703703,5.533717555052655,5.263561328203513,0.2701562268491413,274971.1764705882,348294.09931550856,274971.1764705882,21.052014084941316,100.0,12.165660051768766
p00571,s632951192,fla_bcf_instsub,0.7979715029503844,0.9259259259259259,1.0,0.9703703703703703,5.608483160713034,5.263561328203513,0.34492183250952024,274971.1764705882,387733.8287013189,274971.1764705882,29.082490070164756,100.0,12.122519413287316
p00571,s632951192,fla_instsub,0.7979715029503844,0.9259259259259259,1.0,0.9703703703703703,5.532094852744415,5.263561328203513,0.26853352454090196,274971.1764705882,378493.8792259236,274971.1764705882,27.3512224205725,100.0,-12.790697674418606
p00571,s632951192,instsub,0.7979715029503844,0.9259259259259259,1.0,0.9703703703703703,5.38429323010921,5.263561328203513,0.12073190190569694,274971.1764705882,298966.71453793644,274971.1764705882,8.026157060472164,100.0,-12.73532668881506
p00578,s446335375,bcf,0.9539494523084238,0.9487179487179487,1.0,0.9794871794871794,5.4876270026571135,5.419325675677228,0.06830132697988578,1004283.0694059554,962124.588278083,1004283.0694059554,-4.381811008834471,0.0,N/A
p00578,s446335375,bcf_instsub,0.9539494523084238,0.9487179487179487,1.0,0.9794871794871794,5.556293779925099,5.419325675677228,0.1369681042478712,1004283.0694059554,1003989.1204487012,1004283.0694059554,-0.029278101850626393,0.0,N/A
p00578,s446335375,fla,0.9539494523084238,0.9487179487179487,1.0,0.9794871794871794,5.513088815496371,5.419325675677228,0.09376313981914297,1004283.0694059554,1042182.63791132,1004283.0694059554,3.6365572718924417,0.0,N/A
p00578,s446335375,fla_bcf,0.9539494523084238,0.9487179487179487,1.0,0.9794871794871794,5.571689189832815,5.419325675677228,0.1523635141555877,1004283.0694059554,1013702.6895536623,1004283.0694059554,0.9292290772015649,0.0,N/A
p00578,s446335375,fla_bcf_instsub,0.9539494523084238,0.9487179487179487,1.0,0.9794871794871794,5.631096415399192,5.419325675677228,0.21177073972196414,1004283.0694059554,1076487.0790556585,1004283.0694059554,6.707373553711733,0.0,N/A
p00578,s446335375,fla_instsub,0.9539494523084238,0.9487179487179487,1.0,0.9794871794871794,5.57953877802603,5.419325675677228,0.16021310234880204,1004283.0694059554,1098951.3873510333,1004283.0694059554,8.614422715573532,0.0,N/A
p00578,s446335375,instsub,0.9539494523084238,0.9487179487179487,1.0,0.9794871794871794,5.4978195318442395,5.419325675677228,0.07849385616701188,1004283.0694059554,1034752.6480945422,1004283.0694059554,2.9446243742111124,0.0,N/A
p00589,s808106643,bcf,1.0,1.0,1.0,1.0,4.989776170383737,4.989776170383737,0.0,139199.1860763278,139199.1860763278,139199.1860763278,0.0,100.0,-12.181616832779623
p00589,s808106643,bcf_instsub,1.0,1.0,1.0,1.0,4.989776170383737,4.989776170383737,0.0,139199.1860763278,139199.1860763278,139199.1860763278,0.0,100.0,12.553925798101812
p00589,s808106643,fla,1.0,1.0,1.0,1.0,4.989776170383737,4.989776170383737,0.0,139199.1860763278,139199.1860763278,139199.1860763278,0.0,100.0,-12.181616832779623
p00589,s808106643,fla_bcf,1.0,1.0,1.0,1.0,4.989776170383737,4.989776170383737,0.0,139199.1860763278,139199.1860763278,139199.1860763278,0.0,100.0,12.553925798101812
p00589,s808106643,fla_bcf_instsub,1.0,1.0,1.0,1.0,4.989776170383737,4.989776170383737,0.0,139199.1860763278,139199.1860763278,139199.1860763278,0.0,100.0,12.510785159620363
p00589,s808106643,fla_instsub,1.0,1.0,1.0,1.0,4.989776170383737,4.989776170383737,0.0,139199.1860763278,139199.1860763278,139199.1860763278,0.0,100.0,-12.236987818383167
p00589,s808106643,instsub,1.0,1.0,1.0,1.0,4.989776170383737,4.989776170383737,0.0,139199.1860763278,139199.1860763278,139199.1860763278,0.0,100.0,-12.236987818383167
p00592,s381526101,bcf,0.8523817811737804,0.9130434782608695,1.0,0.9652173913043478,5.320286754923383,5.320286754923383,0.0,359163.93714030023,359163.93714030023,359163.93714030023,0.0,100.0,9.314359637774903
p00592,s381526101,bcf_instsub,0.8523817811737804,0.9130434782608695,1.0,0.9652173913043478,5.320286754923383,5.320286754923383,0.0,359163.93714030023,359163.93714030023,359163.93714030023,0.0,100.0,25.67997174143412
p00592,s381526101,fla,0.8523817811737804,0.9130434782608695,1.0,0.9652173913043478,5.320286754923383,5.320286754923383,0.0,359163.93714030023,359163.93714030023,359163.93714030023,0.0,100.0,-16.380741560597674
p00592,s381526101,fla_bcf,0.8523817811737804,0.9130434782608695,1.0,0.9652173913043478,5.320286754923383,5.320286754923383,0.0,359163.93714030023,359163.93714030023,359163.93714030023,0.0,100.0,9.271237602414834
p00592,s381526101,fla_bcf_instsub,0.8523817811737804,0.9130434782608695,1.0,0.9652173913043478,5.320286754923383,5.320286754923383,0.0,359163.93714030023,359163.93714030023,359163.93714030023,0.0,100.0,25.644648534086894
p00592,s381526101,fla_instsub,0.8523817811737804,0.9130434782608695,1.0,0.9652173913043478,5.320286754923383,5.320286754923383,0.0,359163.93714030023,359163.93714030023,359163.93714030023,0.0,100.0,-16.4360819037078
p00592,s381526101,instsub,0.8523817811737804,0.9130434782608695,1.0,0.9652173913043478,5.320286754923383,5.320286754923383,0.0,359163.93714030023,359163.93714030023,359163.93714030023,0.0,100.0,-16.4360819037078
p00594,s139913712,bcf,0.7954080860076519,0.625,1.0,0.85,5.1583289480973225,5.0200779694534825,0.13825097864383995,111075.93245317308,117517.56827138268,111075.93245317308,5.4814236824012275,100.0,-12.181616832779623
p00594,s139913712,bcf_instsub,0.7954080860076519,0.625,1.0,0.85,5.2574261687030575,5.0200779694534825,0.23734819924957495,111075.93245317308,137624.31961766296,111075.93245317308,19.290476594721422,100.0,-12.236987818383167
p00594,s139913712,fla,0.7954080860076519,0.625,1.0,0.85,5.21257933116512,5.0200779694534825,0.19250136171163756,111075.93245317308,147455.67162673094,111075.93245317308,24.671644550675182,100.0,-12.181616832779623
p00594,s139913712,fla_bcf,0.7954080860076519,0.625,1.0,0.85,5.315635306740783,5.0200779694534825,0.2955573372873008,111075.93245317308,157918.38377338758,111075.93245317308,29.662443472973532,100.0,-12.181616832779623
p00594,s139913712,fla_bcf_instsub,0.7954080860076519,0.625,1.0,0.85,5.391687541873335,5.0200779694534825,0.37160957241985226,111075.93245317308,185957.39588637094,111075.93245317308,40.26807488687037,100.0,12.553925798101812
p00594,s139913712,fla_instsub,0.7954080860076519,0.625,1.0,0.85,5.304360479533464,5.0200779694534825,0.28428251007998107,111075.93245317308,173577.31928873534,111075.93245317308,36.00780740921283,100.0,-12.236987818383167
p00594,s139913712,instsub,0.7954080860076519,0.625,1.0,0.85,5.144778567687132,5.0200779694534825,0.1247005982336491,111075.93245317308,127938.30493358619,111075.93245317308,13.18008120333195,100.0,-12.181616832779623
p00602,s050472706,bcf,0.7995619748530265,0.8,1.0,0.92,5.061689514172396,4.885442237077282,0.176247277095114,124563.15850096007,143333.174128671,124563.15850096007,13.095374285691172,100.0,-12.015503875968992
p00602,s050472706,bcf_instsub,0.7995619748530265,0.8,1.0,0.92,5.17584328743011,4.885442237077282,0.2904010503528287,124563.15850096007,165873.4392061281,124563.15850096007,24.90469896981665,100.0,12.683347713546162
p00602,s050472706,fla,0.7995619748530265,0.8,1.0,0.92,5.110558129881391,4.885442237077282,0.22511589280410949,124563.15850096007,176450.9393875557,124563.15850096007,29.406350040806327,100.0,-12.015503875968992
p00602,s050472706,fla_bcf,0.7995619748530265,0.8,1.0,0.92,5.241687238828915,4.885442237077282,0.356245001751633,124563.15850096007,192519.2420291264,124563.15850096007,35.29833320135616,100.0,12.683347713546162
p00602,s050472706,fla_bcf_instsub,0.7995619748530265,0.8,1.0,0.92,5.329055336916419,4.885442237077282,0.443613099839137,124563.15850096007,222893.32806960054,124563.15850096007,44.11534899686901,100.0,12.64020707506471
p00602,s050472706,fla_instsub,0.7995619748530265,0.8,1.0,0.92,5.220638427034295,4.885442237077282,0.3351961899570135,124563.15850096007,212223.59240378346,124563.15850096007,41.30569693497499,100.0,-12.070874861572536
p00602,s050472706,instsub,0.7995619748530265,0.8,1.0,0.92,5.03438998937832,4.885442237077282,0.14894775230103807,124563.15850096007,150552.65832925515,124563.15850096007,17.262730606494276,100.0,-12.070874861572536
p00603,s232433044,bcf,0.7235871851184866,0.8333333333333334,1.0,0.9333333333333333,4.920539467838049,4.920539467838049,0.0,317780.5666909801,317780.5666909801,317780.5666909801,0.0,100.0,11.782477341389729
p00603,s232433044,bcf_instsub,0.7235871851184866,0.8333333333333334,1.0,0.9333333333333333,4.920539467838049,4.920539467838049,0.0,317780.5666909801,317780.5666909801,317780.5666909801,0.0,100.0,27.712972781901733
p00603,s232433044,fla,0.7235871851184866,0.8333333333333334,1.0,0.9333333333333333,4.920539467838049,4.920539467838049,0.0,317780.5666909801,317780.5666909801,317780.5666909801,0.0,100.0,11.782477341389729
p00603,s232433044,fla_bcf,0.7235871851184866,0.8333333333333334,1.0,0.9333333333333333,4.920539467838049,4.920539467838049,0.0,317780.5666909801,317780.5666909801,317780.5666909801,0.0,100.0,27.712972781901733
p00603,s232433044,fla_bcf_instsub,0.7235871851184866,0.8333333333333334,1.0,0.9333333333333333,4.920539467838049,4.920539467838049,0.0,317780.5666909801,317780.5666909801,317780.5666909801,0.0,100.0,27.67762460233298
p00603,s232433044,fla_instsub,0.7235871851184866,0.8333333333333334,1.0,0.9333333333333333,4.920539467838049,4.920539467838049,0.0,317780.5666909801,317780.5666909801,317780.5666909801,0.0,100.0,11.73931808372896
p00603,s232433044,instsub,0.7235871851184866,0.8333333333333334,1.0,0.9333333333333333,4.920539467838049,4.920539467838049,0.0,317780.5666909801,317780.5666909801,317780.5666909801,0.0,100.0,-13.29639889196676
p00609,s640364591,bcf,0.8904984400014229,0.8064516129032258,1.0,0.9225806451612903,5.416110070926866,5.3126186098071075,0.10349146111975838,187356.07098571336,199774.56605326544,187356.07098571336,6.216254307488255,0.0,N/A
p00609,s640364591,bcf_instsub,0.8904984400014229,0.8064516129032258,1.0,0.9225806451612903,5.487250638884722,5.3126186098071075,0.17463202907761488,187356.07098571336,230769.93431904158,187356.07098571336,18.812616756786067,0.0,N/A
p00609,s640364591,fla,0.8904984400014229,0.8064516129032258,1.0,0.9225806451612903,5.471325706230847,5.3126186098071075,0.1587070964237398,187356.07098571336,243334.88294043596,187356.07098571336,23.00484471370478,0.0,N/A
p00609,s640364591,fla_bcf,0.8904984400014229,0.8064516129032258,1.0,0.9225806451612903,5.550686155197204,5.3126186098071075,0.23806754539009667,187356.07098571336,258594.9005698839,187356.07098571336,27.548427841065887,0.0,N/A
p00609,s640364591,fla_bcf_instsub,0.8904984400014229,0.8064516129032258,1.0,0.9225806451612903,5.607895065319973,5.3126186098071075,0.2952764555128651,187356.07098571336,294286.8801744788,187356.07098571336,36.33556790753553,0.0,N/A
p00609,s640364591,fla_instsub,0.8904984400014229,0.8064516129032258,1.0,0.9225806451612903,5.538880594652253,5.3126186098071075,0.22626198484514504,187356.07098571336,277303.39938809915,187356.07098571336,32.43643193731652,0.0,N/A
p00609,s640364591,instsub,0.8904984400014229,0.8064516129032258,1.0,0.9225806451612903,5.399102567651693,5.3126186098071075,0.08648395784458529,187356.07098571336,216577.82698943853,187356.07098571336,13.49249662808288,0.0,N/A
p00614,s779112353,bcf,0.8625949859644085,0.8064516129032258,1.0,0.9225806451612903,5.403007280968129,5.304011784074137,0.09899549689399212,236915.07106190477,252809.33109339312,236915.07106190477,6.287054343582227,100.0,11.85344827586207
p00614,s779112353,bcf_instsub,0.8625949859644085,0.8064516129032258,1.0,0.9225806451612903,5.475422735999836,5.304011784074137,0.171410951925699,236915.07106190477,287045.1557468303,236915.07106190477,17.464180698154514,100.0,11.810344827586206
p00614,s779112353,fla,0.8625949859644085,0.8064516129032258,1.0,0.9225806451612903,5.4381264271846534,5.304011784074137,0.13411464311051624,236915.07106190477,299345.1015580866,236915.07106190477,20.855537695868236,100.0,-13.108407079646017
p00614,s779112353,fla_bcf,0.8625949859644085,0.8064516129032258,1.0,0.9225806451612903,5.51760220013229,5.304011784074137,0.2135904160581532,236915.07106190477,308178.29262988723,236915.07106190477,23.12402374607462,100.0,11.85344827586207
p00614,s779112353,fla_bcf_instsub,0.8625949859644085,0.8064516129032258,1.0,0.9225806451612903,5.579068525282104,5.304011784074137,0.2750567412079672,236915.07106190477,346651.2402165351,236915.07106190477,31.656072854689288,100.0,27.75423728813559
p00614,s779112353,fla_instsub,0.8625949859644085,0.8064516129032258,1.0,0.9225806451612903,5.511274007045653,5.304011784074137,0.20726222297151597,236915.07106190477,330760.57390108274,236915.07106190477,28.372638773822967,100.0,-13.163716814159294
p00614,s779112353,instsub,0.8625949859644085,0.8064516129032258,1.0,0.9225806451612903,5.391743800388177,5.304011784074137,0.08773201631403982,236915.07106190477,263760.6897824608,236915.07106190477,10.178021123123848,100.0,-13.108407079646017
p00624,s760639333,bcf,0.9637017362406579,0.9512195121951219,1.0,0.9804878048780488,5.60360842620952,5.537201560408724,0.06640686580079525,638118.2524212542,684006.8388352016,638118.2524212542,6.708790586376488,100.0,11.230636833046471
p00624,s760639333,bcf_instsub,0.9637017362406579,0.9512195121951219,1.0,0.9804878048780488,5.654629646502928,5.537201560408724,0.11742808609420408,638118.2524212542,749741.4407995422,638118.2524212542,14.88822443364614,100.0,27.221438645980257
p00624,s760639333,fla,0.9637017362406579,0.9512195121951219,1.0,0.9804878048780488,5.6289045554423796,5.537201560408724,0.0917029950336552,638118.2524212542,727004.5192459135,638118.2524212542,12.226370603150682,100.0,11.230636833046471
p00624,s760639333,fla_bcf,0.9637017362406579,0.9512195121951219,1.0,0.9804878048780488,5.686685132517798,5.537201560408724,0.14948357210907393,638118.2524212542,777228.4485104904,638118.2524212542,17.898237816157163,100.0,27.256699576868833
p00624,s760639333,fla_bcf_instsub,0.9637017362406579,0.9512195121951219,1.0,0.9804878048780488,5.731694244303062,5.537201560408724,0.19449268389433794,638118.2524212542,847781.6526053675,638118.2524212542,24.73082538879963,100.0,46.52849740932643
p00624,s760639333,fla_instsub,0.9637017362406579,0.9512195121951219,1.0,0.9804878048780488,5.679004727966326,5.537201560408724,0.14180316755760192,638118.2524212542,794653.1824605829,638118.2524212542,19.698521756954435,100.0,11.187607573149743
p00624,s760639333,instsub,0.9637017362406579,0.9512195121951219,1.0,0.9804878048780488,5.594555891521373,5.537201560408724,0.05735433111264854,638118.2524212542,700929.4053090323,638118.2524212542,8.961123960848148,100.0,-13.852097130242827
p00625,s608978015,bcf,0.9151922486586939,0.975609756097561,1.0,0.9902439024390244,5.53037072573818,5.456649565055601,0.07372116068257917,1126634.8063597407,1108298.6102223026,1142961.1048163911,-3.1275411043902612,100.0,9.427966101694915
p00625,s608978015,bcf_instsub,0.9151922486586939,0.975609756097561,1.0,0.9902439024390244,5.5859071713756085,5.456649565055601,0.1292576063200075,1126634.8063597407,1164319.0551095656,1142961.1048163911,1.8343726489269419,100.0,9.392655367231638
p00625,s608978015,fla,0.9151922486586939,0.975609756097561,1.0,0.9902439024390244,5.559401756335813,5.456649565055601,0.10275219128021185,1126634.8063597407,1184453.2929799578,1142961.1048163911,3.503066639223631,100.0,-10.560344827586206
p00625,s608978015,fla_bcf,0.9151922486586939,0.975609756097561,1.0,0.9902439024390244,5.613749208260061,5.456649565055601,0.15709964320446002,1126634.8063597407,1174343.5873356725,1142961.1048163911,2.672342477765071,100.0,23.26555023923445
p00625,s608978015,fla_bcf_instsub,0.9151922486586939,0.975609756097561,1.0,0.9902439024390244,5.6624396272816675,5.456649565055601,0.20579006222606644,1126634.8063597407,1249375.976268975,1142961.1048163911,8.51744178484781,100.0,33.42842323651452
p00625,s608978015,fla_instsub,0.9151922486586939,0.975609756097561,1.0,0.9902439024390244,5.612714547112354,5.456649565055601,0.156064982056753,1126634.8063597407,1255387.9130274297,1142961.1048163911,8.955543306125659,100.0,-10.60344827586207
p00625,s608978015,instsub,0.9151922486586939,0.975609756097561,1.0,0.9902439024390244,5.530256915326038,5.456649565055601,0.07360735027043663,1126634.8063597407,1175789.8634508285,1142961.1048163911,2.792060014711144,100.0,-10.60344827586207
p00628,s797073215,bcf,0.9216168843843595,0.875,1.0,0.95,5.074726020496196,4.867598790258097,0.20712723023809865,84748.7900324718,120031.08177366306,84748.7900324718,29.394296227140064,100.0,-11.578947368421053
p00628,s797073215,bcf_instsub,0.9216168843843595,0.875,1.0,0.95,5.203525413458237,4.867598790258097,0.3359266232001401,84748.7900324718,144752.8131003976,84748.7900324718,41.45275092257324,100.0,-11.634349030470915
p00628,s797073215,fla,0.9216168843843595,0.875,1.0,0.95,5.1290573499743175,4.867598790258097,0.26145855971622023,84748.7900324718,140076.30344872182,84748.7900324718,39.498124989073496,100.0,-11.578947368421053
p00628,s797073215,fla_bcf,0.9216168843843595,0.875,1.0,0.95,5.2751039082278695,4.867598790258097,0.4075051179697722,84748.7900324718,172242.94036927502,84748.7900324718,50.79694421682699,100.0,13.077255071212775
p00628,s797073215,fla_bcf_instsub,0.9216168843843595,0.875,1.0,0.95,5.373052357014058,4.867598790258097,0.5054535667559605,84748.7900324718,202084.59462369807,84748.7900324718,58.06271616583015,100.0,13.034095813552007
p00628,s797073215,fla_instsub,0.9216168843843595,0.875,1.0,0.95,5.256570024858801,4.867598790258097,0.38897123460070393,84748.7900324718,173179.41240682756,84748.7900324718,51.06301098113056,100.0,-11.634349030470915
p00628,s797073215,instsub,0.9216168843843595,0.875,1.0,0.95,5.043340847990667,4.867598790258097,0.17574205773256946,84748.7900324718,110607.21557991147,84748.7900324718,23.37860637017616,100.0,-11.578947368421053
p00629,s322632797,bcf,0.803736301040158,0.6842105263157895,1.0,0.8736842105263158,5.076204502860816,4.920586654675956,0.15561784818485958,262554.0815337035,281409.36809976347,262554.0815337035,6.700305214919328,100.0,12.990936555891238
p00629,s322632797,bcf_instsub,0.803736301040158,0.6842105263157895,1.0,0.8736842105263158,5.198075864459909,4.920586654675956,0.277489209783953,262554.0815337035,306604.1265663795,262554.0815337035,14.367075070380444,100.0,12.94777729823047
p00629,s322632797,fla,0.803736301040158,0.6842105263157895,1.0,0.8736842105263158,5.133991812626048,4.920586654675956,0.21340515795009196,262554.0815337035,315895.79419329733,262554.0815337035,16.88585718458598,100.0,-11.689750692520775
p00629,s322632797,fla_bcf,0.803736301040158,0.6842105263157895,1.0,0.8736842105263158,5.2565165509293035,4.920586654675956,0.33592989625334724,262554.0815337035,340998.4100208057,262554.0815337035,23.004309164466786,100.0,12.990936555891238
p00629,s322632797,fla_bcf_instsub,0.803736301040158,0.6842105263157895,1.0,0.8736842105263158,5.352842208946925,4.920586654675956,0.4322555542709692,262554.0815337035,378015.05587929353,262554.0815337035,30.544014728994988,100.0,28.70272180982679
p00629,s322632797,fla_instsub,0.803736301040158,0.6842105263157895,1.0,0.8736842105263158,5.251706906303504,4.920586654675956,0.33112025162754755,262554.0815337035,362390.34783508396,262554.0815337035,27.54937235436905,100.0,-11.745152354570637
p00629,s322632797,instsub,0.803736301040158,0.6842105263157895,1.0,0.8736842105263158,5.072338976556855,4.920586654675956,0.15175232188089893,262554.0815337035,295207.78378378385,262554.0815337035,11.061260591284608,100.0,-11.689750692520775
p00640,s212269736,bcf,0.9112355692561639,0.8709677419354839,1.0,0.9483870967741935,5.467241554116329,5.35352835149214,0.11371320262418916,280149.164161875,319442.00010503846,280149.164161875,12.300460155597328,100.0,13.195342820181114
p00640,s212269736,bcf_instsub,0.9112355692561639,0.8709677419354839,1.0,0.9483870967741935,5.550355155108299,5.35352835149214,0.19682680361615912,280149.164161875,353260.07208338083,280149.164161875,20.69605757886197,100.0,13.152220784821045
p00640,s212269736,fla,0.9112355692561639,0.8709677419354839,1.0,0.9483870967741935,5.473851704476254,5.35352835149214,0.1203233529841139,280149.164161875,309290.3611650664,280149.164161875,9.421954468098964,100.0,-11.40011068068622
p00640,s212269736,fla_bcf,0.9112355692561639,0.8709677419354839,1.0,0.9483870967741935,5.566202515745784,5.35352835149214,0.21267416425364427,280149.164161875,339210.68937771517,280149.164161875,17.41145755877829,100.0,13.152220784821045
p00640,s212269736,fla_bcf_instsub,0.9112355692561639,0.8709677419354839,1.0,0.9483870967741935,5.635134705226032,5.35352835149214,0.281606353733892,280149.164161875,380418.33982662717,280149.164161875,26.35760823477887,100.0,13.109098749460973
p00640,s212269736,fla_instsub,0.9112355692561639,0.8709677419354839,1.0,0.9483870967741935,5.55753175233699,5.35352835149214,0.2040034008448499,280149.164161875,360511.84428269626,280149.164161875,22.29127319817116,100.0,-11.455451023796348
p00640,s212269736,instsub,0.9112355692561639,0.8709677419354839,1.0,0.9483870967741935,5.456213275736739,5.35352835149214,0.10268492424459907,280149.164161875,322572.09709865984,280149.164161875,13.151457710804292,100.0,-11.455451023796348
p00667,s824193201,bcf,0.8236056495766563,0.75,1.0,0.9,5.20001611391729,5.066344872164823,0.13367124175246659,176133.16501393323,181296.0585098274,176133.16501393323,2.847769299746962,100.0,-11.523545706371191
p00667,s824193201,bcf_instsub,0.8236056495766563,0.75,1.0,0.9,5.302980743485486,5.066344872164823,0.23663587132066333,176133.16501393323,217232.8883991393,176133.16501393323,18.91965976610792,100.0,-11.578947368421053
p00667,s824193201,fla,0.8236056495766563,0.75,1.0,0.9,5.2404618974800306,5.066344872164823,0.17411702531520756,176133.16501393323,219200.9815602424,176133.16501393323,19.647638546031303,100.0,-11.523545706371191
p00667,s824193201,fla_bcf,0.8236056495766563,0.75,1.0,0.9,5.343554588576835,5.066344872164823,0.2772097164120124,176133.16501393323,227537.71839875667,176133.16501393323,22.591662492957617,100.0,13.120414328873546
p00667,s824193201,fla_bcf_instsub,0.8236056495766563,0.75,1.0,0.9,5.427818667513948,5.066344872164823,0.3614737953491254,176133.16501393323,268673.12218831095,176133.16501393323,34.44332519034679,100.0,13.077255071212775
p00667,s824193201,fla_instsub,0.8236056495766563,0.75,1.0,0.9,5.344394542636013,5.066344872164823,0.2780496704711899,176133.16501393323,252789.59198936177,176133.16501393323,30.32420218418427,100.0,-11.578947368421053
p00667,s824193201,instsub,0.8236056495766563,0.75,1.0,0.9,5.197924031511477,5.066344872164823,0.13157915934665443,176133.16501393323,204126.93430349926,176133.16501393323,13.713902765984049,100.0,-11.523545706371191
p00671,s180500470,bcf,0.8928852510416245,0.9310344827586207,1.0,0.9724137931034482,5.113259308141819,4.991569596143465,0.12168971199835354,480998.8195099249,468069.2649308372,480998.8195099249,-2.7623165090744,100.0,12.904618040569702
p00671,s180500470,bcf_instsub,0.8928852510416245,0.9310344827586207,1.0,0.9724137931034482,5.200449947725415,4.991569596143465,0.20888035158194995,480998.8195099249,500303.5140399524,480998.8195099249,3.858596629502368,100.0,12.861458782908933
p00671,s180500470,fla,0.8928852510416245,0.9310344827586207,1.0,0.9724137931034482,5.156939865839508,4.991569596143465,0.16537026969604263,480998.8195099249,596093.0604668969,480998.8195099249,19.308099454609156,100.0,12.904618040569702
p00671,s180500470,fla_bcf,0.8928852510416245,0.9310344827586207,1.0,0.9724137931034482,5.257106217120421,4.991569596143465,0.2655366209769552,480998.8195099249,569775.4254123427,480998.8195099249,15.580981899696834,100.0,28.66737363025804
p00671,s180500470,fla_bcf_instsub,0.8928852510416245,0.9310344827586207,1.0,0.9724137931034482,5.329915980999696,4.991569596143465,0.3383463848562309,480998.8195099249,616770.8155519834,480998.8195099249,22.01336260058745,100.0,47.5992732935375
p00671,s180500470,fla_instsub,0.8928852510416245,0.9310344827586207,1.0,0.9724137931034482,5.241755987823673,4.991569596143465,0.2501863916802076,480998.8195099249,626376.5397445958,480998.8195099249,23.20931756063987,100.0,12.861458782908933
p00671,s180500470,instsub,0.8928852510416245,0.9310344827586207,1.0,0.9724137931034482,5.094332256949588,4.991569596143465,0.10276266080612295,480998.8195099249,493543.6587670175,480998.8195099249,2.5417891678382376,100.0,-11.800554016620499
p00672,s657381439,bcf,0.8476083671215253,0.9245283018867925,1.0,0.969811320754717,5.428291060698721,5.428291060698721,0.0,815203.6056604197,815203.6056604197,815203.6056604197,0.0,100.0,24.70919985900599
p00672,s657381439,bcf_instsub,0.8476083671215253,0.9245283018867925,1.0,0.969811320754717,5.428291060698721,5.428291060698721,0.0,815203.6056604197,815203.6056604197,815203.6056604197,0.0,100.0,36.18990743505524
p00672,s657381439,fla,0.8476083671215253,0.9245283018867925,1.0,0.969811320754717,5.428291060698721,5.428291060698721,0.0,815203.6056604197,815203.6056604197,815203.6056604197,0.0,100.0,8.129032258064516
p00672,s657381439,fla_bcf,0.8476083671215253,0.9245283018867925,1.0,0.969811320754717,5.428291060698721,5.428291060698721,0.0,815203.6056604197,815203.6056604197,815203.6056604197,0.0,100.0,36.21976709465512
p00672,s657381439,fla_bcf_instsub,0.8476083671215253,0.9245283018867925,1.0,0.969811320754717,5.428291060698721,5.428291060698721,0.0,815203.6056604197,815203.6056604197,815203.6056604197,0.0,100.0,44.65164465164465
p00672,s657381439,fla_instsub,0.8476083671215253,0.9245283018867925,1.0,0.969811320754717,5.428291060698721,5.428291060698721,0.0,815203.6056604197,815203.6056604197,815203.6056604197,0.0,100.0,8.086021505376344
p00672,s657381439,instsub,0.8476083671215253,0.9245283018867925,1.0,0.969811320754717,5.428291060698721,5.428291060698721,0.0,815203.6056604197,815203.6056604197,815203.6056604197,0.0,100.0,-17.8157749586321
p00687,s215221386,bcf,0.8461086321371375,0.84,1.0,0.9359999999999999,5.123645118743724,5.123645118743724,0.0,130624.68698374438,130624.68698374438,130624.68698374438,0.0,100.0,-12.596685082872927
p00687,s215221386,bcf_instsub,0.8461086321371375,0.84,1.0,0.9359999999999999,5.123645118743724,5.123645118743724,0.0,130624.68698374438,130624.68698374438,130624.68698374438,0.0,100.0,-12.651933701657459
